0.5991,0.3465,0.3583,0,140,160,255,negatively charged molecule;Cl6Mo;name unknown
0.6722,0.3412,0.6425,0,140,160,255,positively charged molecule;C16H40BP2;name unknown
0.2619,0.7516,0.7741,0,140,160,255,uncharged molecule;C22H14O4;name unknown
0.2153,0.7693,0.7171,0,140,160,255,uncharged molecule;C8H8O2;Methyl benzoate
0.6653,0.3959,0.4248,0,140,160,255,negatively charged molecule;"O=C1[Ni]2345(C#O)C(...;name unknown
0.7240,0.4226,0.5665,0,140,160,255,negatively charged molecule;Cl4Pd;name unknown
0.7143,0.4465,0.4543,0,140,160,255,negatively charged molecule;CH3Cl4O2Re;name unknown
0.2796,0.6836,0.7640,0,140,160,255,uncharged molecule;C16H30N2O2;name unknown
0.6799,0.2284,0.5862,0,140,160,255,positively charged molecule;"Cc1cc(C)c(N#C[Au+]C...;name unknown
0.7481,0.4511,0.6971,0,140,160,255,negatively charged molecule;C5H3O2S;Thiophene-2-carboxylate
0.2108,0.6910,0.8291,0,140,160,255,uncharged molecule;C7H9N;3-4-Dimethylpyridine
0.7277,0.3843,0.5047,0,140,160,255,positively charged molecule;C7H13N2;1-3-4-5-tetramethylimidazol-1-ium
0.6789,0.5066,0.4796,0,140,160,255,negatively charged molecule;C7H5OS2;name unknown
0.6906,0.3898,0.3330,0,140,160,255,negatively charged molecule;Br2I;name unknown
0.2462,0.9035,0.7228,0,140,160,255,uncharged molecule;C32H38N2;name unknown
0.6957,0.4100,0.4369,0,140,160,255,negatively charged molecule;AuBr2;name unknown
0.7381,0.5303,0.6853,0,140,160,255,positively charged molecule;C18H24NO;name unknown
0.6796,0.3473,0.6045,0,140,160,255,positively charged molecule;C34H33ClP3Pd;name unknown
0.6700,0.5300,0.5206,0,140,160,255,negatively charged molecule;C12H6Cl2N5O4;name unknown
0.7876,0.4556,0.6210,0,140,160,255,negatively charged molecule;C9H11N2O4;name unknown
0.2178,0.8455,0.6709,0,140,160,255,uncharged molecule;;name unknown
0.6636,0.5068,0.5069,0,140,160,255,negatively charged molecule;"CC#N[B-]1234[BH]56[...;name unknown
0.3017,0.7481,0.7751,0,140,160,255,uncharged molecule;C2H6OS;Methylsulfinylmethane
0.6774,0.3455,0.5500,0,140,160,255,positively charged molecule;C11H11NOS6;name unknown
0.7202,0.4027,0.4272,0,140,160,255,positively charged molecule;C13H11F3N;name unknown
0.2288,0.6364,0.8444,0,140,160,255,uncharged molecule;C6H4N2O5;2-4-Dinitrophenol
0.2801,0.7939,0.7960,0,140,160,255,uncharged molecule;C48H42Cl2O4Sn4;name unknown
0.1890,0.7685,0.8520,0,140,160,255,uncharged molecule;C5H7N3O;4-amino-1-methylpyrimidin-2-one
0.7018,0.2734,0.6000,0,140,160,255,positively charged molecule;C24H24CuN12O2;name unknown
0.2487,0.8868,0.7596,0,140,160,255,uncharged molecule;C36H30Br2P2Pd;name unknown
0.6601,0.5006,0.6796,0,140,160,255,negatively charged molecule;C4HCl6O4;name unknown
0.6378,0.4496,0.4888,0,140,160,255,negatively charged molecule;"FC(F)(F)C1=C(S[Ni]2...;name unknown
0.6990,0.3791,0.5905,0,140,160,255,positively charged molecule;C22H18CuN4O4;name unknown
0.6870,0.3745,0.5026,0,140,160,255,positively charged molecule;C16H32NaO8;name unknown
0.6662,0.4282,0.6830,0,140,160,255,positively charged molecule;CH8N5;amino-(amino-hydrazinylmethylidene)azanium
0.6736,0.4831,0.6723,0,140,160,255,negatively charged molecule;C3H4O6P;(3-hydroxy-3-oxoprop-1-en-2-yl) hydrogen phosphate
0.6689,0.2744,0.5806,0,140,160,255,positively charged molecule;C28H16CuF12N4;name unknown
0.7029,0.4993,0.5465,0,140,160,255,negatively charged molecule;C14H14NiO4P2S4;name unknown
0.7256,0.4191,0.4290,0,140,160,255,positively charged molecule;C3H10P;trimethylphosphanium
0.6831,0.2807,0.6257,0,140,160,255,positively charged molecule;C26H34AgN6;name unknown
0.7018,0.4090,0.6181,0,140,160,255,negatively charged molecule;F6Si;hexafluorosilicon
0.7854,0.2218,0.2736,0,140,160,255,positively charged molecule;C24H48Na2O12;name unknown
0.2952,0.7260,0.7734,0,140,160,255,uncharged molecule;C14H14MoN2O6;name unknown
0.1913,0.6952,0.7731,0,140,160,255,uncharged molecule;C13H26OP2Pd;name unknown
0.2416,0.8623,0.9396,0,140,160,255,uncharged molecule;Br2H4MoO4;name unknown
0.7111,0.2989,0.6430,0,140,160,255,positively charged molecule;;name unknown
0.6686,0.4812,0.4415,0,140,160,255,negatively charged molecule;C16H8N4NiS4;name unknown
0.2261,0.6306,0.7996,0,140,160,255,uncharged molecule;C7H5NO4;Pyridine-3-5-dicarboxylic acid
0.2301,0.6601,0.8522,0,140,160,255,uncharged molecule;C8H9BrN2O;N-(5-bromopyridin-2-yl)propanamide
0.7445,0.4171,0.5998,0,140,160,255,negatively charged molecule;C4O4PtS4;name unknown
0.6981,0.4353,0.5621,0,140,160,255,positively charged molecule;C10H12N3;name unknown
0.6356,0.2609,0.5248,0,140,160,255,positively charged molecule;C29H34N3Rh;name unknown
0.7919,0.4395,0.1300,0,140,160,255,positively charged molecule;C23H26BBr2N;name unknown
0.6573,0.4770,0.3951,0,140,160,255,positively charged molecule;"CC#N[Cu+]12n3ccccc3...;name unknown
0.7032,0.4305,0.5619,0,140,160,255,negatively charged molecule;Br4Sb;name unknown
0.7150,0.4402,0.6470,0,140,160,255,positively charged molecule;C4H10NO3;name unknown
0.2489,0.6342,0.8105,0,140,160,255,uncharged molecule;C6H7N3S;2-6-dimethylimidazo[2-1-b][1-3-4]thiadiazole
0.2500,0.8342,0.7736,0,140,160,255,uncharged molecule;C48H38Br2N4O2Pd;name unknown
0.7068,0.3719,0.4201,0,140,160,255,positively charged molecule;C20H30Cl3Cr2;name unknown
0.2345,0.8514,0.7153,0,140,160,255,uncharged molecule;C12H12Cl2O6Sn;name unknown
0.6682,0.4135,0.5391,0,140,160,255,positively charged molecule;C25H48BrN3P;name unknown
0.1784,0.6014,0.8294,0,140,160,255,uncharged molecule;"c1cc(ccn1)C#CC#Cc1c...;name unknown
0.6917,0.2685,0.6083,0,140,160,255,positively charged molecule;C54H84CoN20;name unknown
0.6315,0.2500,0.5860,0,140,160,255,negatively charged molecule;Cl6Hg2;name unknown
0.7373,0.4432,0.3874,0,140,160,255,positively charged molecule;C24H38FeS2;name unknown
0.6419,0.5069,0.5493,0,140,160,255,negatively charged molecule;Se3;name unknown
0.7207,0.3940,0.6679,0,140,160,255,positively charged molecule;C5H9N2;1-2-dimethyl-3H-imidazol-1-ium
0.6796,0.4172,0.4216,0,140,160,255,negatively charged molecule;C8Ni2S14;name unknown
0.7093,0.2553,0.4308,0,140,160,255,negatively charged molecule;C3H9F2Si;name unknown
0.2904,0.8383,0.7873,0,140,160,255,uncharged molecule;C44H29N5O2;name unknown
0.6380,0.4910,0.6804,0,140,160,255,negatively charged molecule;C4H5O2;name unknown
0.6562,0.3348,0.5940,0,140,160,255,positively charged molecule;C26H32NO4S3;3-methyl-2-[(E)-2-(2-8-11-17-tetraoxa-5-14-dithiabicyclo[16.4.0]docosa-1(18)-19-21-trien-21-yl)ethenyl]-1-3-benzothiazol-3-ium
0.2419,0.6935,0.7538,0,140,160,255,uncharged molecule;C16H24N6;name unknown
0.6838,0.3700,0.4756,0,140,160,255,positively charged molecule;C16H32N2NaO5;name unknown
0.6277,0.4296,0.6111,0,140,160,255,negatively charged molecule;C3HF6O4S2;name unknown
0.7591,0.5358,0.7303,0,140,160,255,negatively charged molecule;C18H14N2O6;name unknown
0.7029,0.2775,0.4914,0,140,160,255,positively charged molecule;C12H14AuClN3;name unknown
0.7532,0.4054,0.5710,0,140,160,255,positively charged molecule;C18H15S;tri(phenyl)sulfanium
0.8086,0.2967,0.7737,0,140,160,255,negatively charged molecule;"ClC1=CC(C(=CC1=C(C#...;name unknown
0.3923,0.6653,0.7197,0,140,160,255,uncharged molecule;C22H16N2O6;name unknown
0.2611,0.8835,0.7553,0,140,160,255,uncharged molecule;"Cl[Ru]1(Cl)(C#O)(C#...;name unknown
0.2874,0.8389,0.7971,0,140,160,255,uncharged molecule;C32H52CuN8O8;name unknown
0.7185,0.4368,0.5060,0,140,160,255,negatively charged molecule;"N#CC1=C([S-][Zn]2(S...;name unknown
0.2522,0.6605,0.8389,0,140,160,255,uncharged molecule;C7H4F2O2;2-3-Difluorobenzoic acid
0.6283,0.4048,0.6366,0,140,160,255,negatively charged molecule;"Cl[Os-](Cl)(Cl)(C#O...;name unknown
0.7563,0.3649,0.6525,0,140,160,255,negatively charged molecule;C6H18Cl3O3RuS3;name unknown
0.6618,0.3423,0.5369,0,140,160,255,positively charged molecule;C36H36N4O6V2;name unknown
0.2794,0.8347,0.7994,0,140,160,255,uncharged molecule;C40H36Cr2N12;name unknown
0.2419,0.8976,0.7593,0,140,160,255,uncharged molecule;C72H60N3P6Se6Y;name unknown
0.6799,0.3413,0.6259,0,140,160,255,positively charged molecule;C14H16CoN8S2;name unknown
0.7149,0.4438,0.5815,0,140,160,255,positively charged molecule;C6H8N;4-methylpyridin-1-ium
0.7396,0.3796,0.4992,0,140,160,255,negatively charged molecule;C16H10CrN6S4;name unknown
0.3077,0.6224,0.6719,0,140,160,255,uncharged molecule;C46H32;name unknown
0.7410,0.4189,0.6588,0,140,160,255,positively charged molecule;C10H10N5O;name unknown
0.5962,0.3645,0.6068,0,140,160,255,positively charged molecule;C24H36MnN12;name unknown
0.2879,0.7471,0.6728,0,140,160,255,uncharged molecule;C6H4Cl2;1-2-Dichlorobenzene
0.3297,0.7402,0.7992,0,140,160,255,uncharged molecule;"O#C[Mo]1(C#O)(C#O)(...;name unknown
0.2576,0.8359,0.6667,0,140,160,255,uncharged molecule;C5H12;Pentane
0.3061,0.6545,0.8128,0,140,160,255,uncharged molecule;C5H5N3O2;5-nitropyridin-2-amine
0.6960,0.4137,0.4625,0,140,160,255,negatively charged molecule;AlCl4;name unknown
0.3183,0.6600,0.6216,0,140,160,255,uncharged molecule;"FC1=C(F)C(C(=C(F)C1...;name unknown
0.6334,0.4483,0.4806,0,140,160,255,negatively charged molecule;;name unknown
0.6829,0.4044,0.7173,0,140,160,255,negatively charged molecule;C6N12O3;name unknown
0.2434,0.8176,0.8183,0,140,160,255,uncharged molecule;C30H18O4;name unknown
0.2003,0.9119,0.9372,0,140,160,255,negatively charged molecule;C12H10N3O9Sn;name unknown
0.3329,0.6126,0.6269,0,140,160,255,uncharged molecule;C12H12S4;2-(5-6-dihydro-4H-cyclopenta[d][1-3]dithiol-2-ylidene)-5-6-dihydro-4H-cyclopenta[d][1-3]dithiole
0.6664,0.4799,0.4410,0,140,160,255,negatively charged molecule;C8H12Cl3Pt;name unknown
0.2856,0.6623,0.6504,0,140,160,255,uncharged molecule;C22H18O2;1-(2-hydroxy-6-methylnaphthalen-1-yl)-6-methylnaphthalen-2-ol
0.2465,0.8386,0.8167,0,140,160,255,uncharged molecule;C8H12Br4N4O3Re2;name unknown
0.2307,0.6760,0.8645,0,140,160,255,uncharged molecule;C7H4Cl2O2;3-4-Dichlorobenzoic acid
0.6749,0.4117,0.5001,0,140,160,255,positively charged molecule;C13H12NO;1-phenyl-2-pyridin-1-ium-1-ylethanone
0.6605,0.4325,0.4455,0,140,160,255,negatively charged molecule;"O=C1[Fe]23(C#O)(C#O...;name unknown
0.2641,0.8836,0.7584,0,140,160,255,uncharged molecule;C27H21N3NbO4;name unknown
0.2817,0.6952,0.8008,0,140,160,255,uncharged molecule;C4H5N3O;name unknown
0.3001,0.6650,0.8043,0,140,160,255,uncharged molecule;C9H17NO2;2-[1-(azaniumylmethyl)cyclohexyl]acetate
0.2999,0.7177,0.8164,0,140,160,255,uncharged molecule;C12H13ClN4;5-(4-chlorophenyl)-6-ethylpyrimidine-2-4-diamine
0.7340,0.3965,0.7060,0,140,160,255,negatively charged molecule;C10H12CrN2O8;name unknown
0.2769,0.7665,0.7229,0,140,160,255,uncharged molecule;C25H16N4O8;name unknown
0.7224,0.4896,0.6930,0,140,160,255,negatively charged molecule;C8H7O3;2-hydroxy-2-phenylacetate
0.6696,0.5279,0.7040,0,140,160,255,positively charged molecule;C12H22CoN4O6;name unknown
0.2939,0.6607,0.7350,0,140,160,255,uncharged molecule;C6H4I2;1-4-Diiodobenzene
0.7185,0.5185,0.5929,0,140,160,255,positively charged molecule;C6H8NO2;name unknown
0.2429,0.6636,0.7522,0,140,160,255,uncharged molecule;C6Br2F4;1-4-Dibromo-2-3-5-6-tetrafluorobenzene
0.7285,0.4360,0.4929,0,140,160,255,negatively charged molecule;"N#CC1=C([S-][Pd]2(S...;name unknown
0.3087,0.7547,0.7822,0,140,160,255,uncharged molecule;C12H14MnN2O6;name unknown
0.6450,0.3254,0.5486,0,140,160,255,positively charged molecule;C10H22N2P;name unknown
0.6770,0.4225,0.5192,0,140,160,255,positively charged molecule;C12H10ClN2;name unknown
0.7006,0.4433,0.6092,0,140,160,255,negatively charged molecule;C6H3N2O5;2-(dihydroxyamino)-4-(hydroxy-oxidoamino)phenolate-2-4-Dinitrophenolate
0.1769,0.8407,0.7991,0,140,160,255,uncharged molecule;C17H17NO;name unknown
0.6770,0.2538,0.5543,0,140,160,255,positively charged molecule;C20H38ClN2NiP2;name unknown
0.6652,0.3923,0.4253,0,140,160,255,negatively charged molecule;NS4;name unknown
0.6536,0.4346,0.6116,0,140,160,255,positively charged molecule;C24H28NO4;name unknown
0.7410,0.4836,0.5517,0,140,160,255,positively charged molecule;C5H14N2;name unknown
0.6714,0.4373,0.6381,0,140,160,255,negatively charged molecule;C6H6NO3S;4-Aminobenzenesulfonate
0.7150,0.4142,0.6452,0,140,160,255,positively charged molecule;C17H21N2S;name unknown
0.7183,0.4722,0.6417,0,140,160,255,positively charged molecule;C5H8N3;pyridin-1-ium-2-3-diamine
0.7252,0.3422,0.6244,0,140,160,255,positively charged molecule;C26H36ClN6Ru;name unknown
0.6945,0.4606,0.5608,0,140,160,255,negatively charged molecule;Br6Sn;name unknown
0.6673,0.3953,0.4243,0,140,160,255,negatively charged molecule;Cl4MoO;name unknown
0.7300,0.3940,0.6356,0,140,160,255,positively charged molecule;C10H10N3O2S;name unknown
0.6769,0.2290,0.5912,0,140,160,255,positively charged molecule;"CC(C)[P]1(C(C)C)C2=...;name unknown
0.3206,0.7422,0.7825,0,140,160,255,uncharged molecule;C35H26O;1-2-3-4-5-penta(phenyl)cyclopenta-2-4-dien-1-ol
0.6492,0.2712,0.4780,0,140,160,255,positively charged molecule;C6H8F3;name unknown
0.5877,0.4059,0.5333,0,140,160,255,negatively charged molecule;"N#CC(C#N)=C(C#N)C(C...;name unknown
0.7355,0.4439,0.5565,0,140,160,255,negatively charged molecule;C12H8BO4;name unknown
0.1762,0.8449,0.7078,0,140,160,255,uncharged molecule;C45H54N3O3Si3Yb;name unknown
0.7339,0.4427,0.5400,0,140,160,255,positively charged molecule;C7H10N;name unknown
0.7184,0.4623,0.6714,0,140,160,255,positively charged molecule;C10H16N;methyl-(1-phenylpropan-2-yl)azanium
0.7229,0.4461,0.5538,0,140,160,255,positively charged molecule;C11H13N2;1-methyl-3-(phenylmethyl)imidazol-1-ium
0.7236,0.3435,0.6324,0,140,160,255,positively charged molecule;C17H19FN;name unknown
0.7235,0.3122,0.3102,0,140,160,255,positively charged molecule;C12H30NaO6;name unknown
0.6898,0.2704,0.5960,0,140,160,255,positively charged molecule;C46H42CuN2P2;name unknown
0.7051,0.4639,0.5923,0,140,160,255,positively charged molecule;C12H24N8S4Te;name unknown
0.6309,0.3158,0.5487,0,140,160,255,positively charged molecule;C16H24N8O2Re;name unknown
0.6307,0.5281,0.6854,0,140,160,255,negatively charged molecule;C4H16CoCr2N4O8;name unknown
0.7202,0.4179,0.6687,0,140,160,255,positively charged molecule;C15H13N2O;name unknown
0.7157,0.3740,0.5168,0,140,160,255,positively charged molecule;C11H21N2;1-3-ditert-butylimidazol-1-ium
0.7121,0.3831,0.3376,0,140,160,255,positively charged molecule;C8H20P;ditert-butylphosphanium
0.2658,0.7598,0.7742,0,140,160,255,uncharged molecule;C18H17NO5;name unknown
0.6629,0.3326,0.5962,0,140,160,255,positively charged molecule;C16H28N3SZn;name unknown
0.6170,0.5179,0.6661,0,140,160,255,negatively charged molecule;C49H83O17;name unknown
0.6819,0.4894,0.4903,0,140,160,255,negatively charged molecule;C2H6Br5OPtS;name unknown
0.6623,0.5147,0.6903,0,140,160,255,negatively charged molecule;C2H2Cl3Pt;name unknown
0.6490,0.3250,0.5830,0,140,160,255,positively charged molecule;"N#N[N][Cr+]123([N]N...;name unknown
0.7013,0.4359,0.5857,0,140,160,255,positively charged molecule;C5H12N;piperidin-1-ium
0.2448,0.8016,0.8104,0,140,160,255,uncharged molecule;C40H30O2P2;name unknown
0.2179,0.7494,0.8341,0,140,160,255,uncharged molecule;C10H10O4;2-phenylbutanedioic acid
0.6882,0.3610,0.6481,0,140,160,255,positively charged molecule;C6H15N4O2;name unknown
0.6690,0.4304,0.5510,0,140,160,255,negatively charged molecule;C14H14O2PS2;bis(4-methylphenoxy)-sulfanylidene-sulfidophosphorane
0.6906,0.4217,0.4612,0,140,160,255,negatively charged molecule;"O#[Re](Cl)(Cl)(Cl)(...;name unknown
0.7412,0.4847,0.6691,0,140,160,255,positively charged molecule;C8H18N;cyclooctylazanium
0.6279,0.3804,0.4951,0,140,160,255,negatively charged molecule;C4O4PdS4;name unknown
0.6839,0.2672,0.5971,0,140,160,255,positively charged molecule;C34H46N2O2P2Pt;name unknown
0.2464,0.8724,0.7157,0,140,160,255,uncharged molecule;C80H72Ag4O4P4S4;name unknown
0.7098,0.4797,0.5651,0,140,160,255,negatively charged molecule;C2H6Cl4Sn;name unknown
0.2945,0.6323,0.7872,0,140,160,255,uncharged molecule;C12H26N2O4;1-4-10-13-Tetraoxa-7-16-diazacyclooctadecane
0.2277,0.7119,0.8316,0,140,160,255,uncharged molecule;C7H9N;2-4-Dimethylpyridine
0.6928,0.4266,0.6698,0,140,160,255,positively charged molecule;C8H12N;(3-4-dimethylphenyl)azanium
0.7706,0.4838,0.4139,0,140,160,255,negatively charged molecule;C4H8CdI3O;name unknown
0.6474,0.4453,0.4457,0,140,160,255,negatively charged molecule;;name unknown
0.6956,0.2670,0.5897,0,140,160,255,positively charged molecule;C24H32FeN4O4;name unknown
0.7150,0.4168,0.4816,0,140,160,255,negatively charged molecule;AlCl4;tetrachloroaluminum
0.6896,0.4050,0.4251,0,140,160,255,positively charged molecule;C10H10S4Se2;name unknown
0.6978,0.4888,0.5932,0,140,160,255,negatively charged molecule;C7H3N2O6;3-4-dinitrobenzoate
0.6411,0.5188,0.6652,0,140,160,255,negatively charged molecule;CF3O6S3;name unknown
0.6932,0.3251,0.5572,0,140,160,255,negatively charged molecule;"[Se-]C#N"...;name unknown
0.4941,0.5775,0.6919,0,140,160,255,uncharged molecule;"Fc1c(C#CI)c(F)c(C#C...;name unknown
0.6630,0.4558,0.5791,0,140,160,255,positively charged molecule;C6H24N6Zn;name unknown
0.2848,0.6933,0.7872,0,140,160,255,uncharged molecule;C8H5NO6;5-nitrobenzene-1-3-dicarboxylic acid
0.2494,0.6727,0.8385,0,140,160,255,uncharged molecule;C9H9N5;6-Phenyl-1-3-5-triazine-2-4-diamine
0.2611,0.6661,0.8573,0,140,160,255,uncharged molecule;C20H14N2;name unknown
0.6954,0.4048,0.7559,0,140,160,255,negatively charged molecule;C11H7O4;2-(4-methoxyphenyl)-3-4-dioxocyclobuten-1-olate
0.2306,0.8629,0.7877,0,140,160,255,uncharged molecule;C26H43NO5;2-[4-(3-12-dihydroxy-10-13-dimethyl-2-3-4-5-6-7-8-9-11-12-14-15-16-17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]acetic acid
0.7051,0.3799,0.6164,0,140,160,255,positively charged molecule;C23H28Cl2N3O2;name unknown
0.6654,0.4285,0.4197,0,140,160,255,negatively charged molecule;"N#[Re-](Cl)(Cl)(Cl)...;name unknown
0.6621,0.2476,0.6327,0,140,160,255,positively charged molecule;C14H19N2;name unknown
0.6455,0.4452,0.6924,0,140,160,255,positively charged molecule;C14H14NO;4-[2-(1-methylpyridin-1-ium-2-yl)ethenyl]phenol
0.6328,0.4024,0.4834,0,140,160,255,positively charged molecule;C16H18N2;name unknown
0.2939,0.7949,0.8348,0,140,160,255,uncharged molecule;"OC1(CCC(O)(CC1)C#Cc...;name unknown
0.7693,0.0000,0.5929,0,140,160,255,positively charged molecule;C20H26CuN6O2;name unknown
0.2512,0.8863,0.7612,0,140,160,255,uncharged molecule;C29H25Au2Cl2N3P2;name unknown
0.6923,0.3612,0.5676,0,140,160,255,positively charged molecule;C9H17N2;1-butyl-2-3-dimethylimidazol-3-ium
0.6342,0.5118,0.6383,0,140,160,255,negatively charged molecule;C16H17N2O5S;3-3-dimethyl-7-oxo-6-[[2-(phenoxy)acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate
0.7408,0.3883,0.5376,0,140,160,255,positively charged molecule;C4H5N2O;name unknown
0.2478,0.7397,0.9010,0,140,160,255,uncharged molecule;Cl2H4O3V;name unknown
0.7202,0.2586,0.6107,0,140,160,255,uncharged molecule;C14H14;2-phenylethylbenzene
0.6951,0.4464,0.5992,0,140,160,255,negatively charged molecule;C4HO4;2-hydroxy-3-4-dioxocyclobuten-1-olate
0.2154,0.8363,0.6899,0,140,160,255,uncharged molecule;C60H50P4Pt2;name unknown
0.7747,0.5707,0.7543,0,140,160,255,positively charged molecule;C10H16N;name unknown
0.2576,0.8830,0.7424,0,140,160,255,uncharged molecule;C19H24ClN2Rh;name unknown
0.2117,0.8194,0.7660,0,140,160,255,uncharged molecule;C26H32N2O4S2;name unknown
0.6755,0.4748,0.7479,0,140,160,255,positively charged molecule;C4H16CdN8S4;name unknown
0.6719,0.4391,0.4432,0,140,160,255,negatively charged molecule;N18Sb;name unknown
0.7387,0.4908,0.5411,0,140,160,255,positively charged molecule;C17H22FN3O3;name unknown
0.6924,0.4306,0.5682,0,140,160,255,negatively charged molecule;C6H4NO4S2;name unknown
0.3438,0.6689,0.9077,0,140,160,255,uncharged molecule;C4H8OS;Thiolane 1-oxide
0.2033,0.6818,0.8486,0,140,160,255,uncharged molecule;C4H8O2;2-Methylpropanoic acid
0.6902,0.4461,0.6880,0,140,160,255,positively charged molecule;C4H8NO4;(1-4-dihydroxy-1-4-dioxobutan-2-yl)azanium
0.8493,0.3602,0.4242,0,140,160,255,negatively charged molecule;;name unknown
0.3220,0.6962,0.8091,0,140,160,255,uncharged molecule;C15H18ClN3O3;name unknown
0.7728,0.3995,0.6188,0,140,160,255,negatively charged molecule;C7H7N2O4;name unknown
0.6785,0.2306,0.5256,0,140,160,255,positively charged molecule;C17H27N2;name unknown
0.7150,0.3747,0.6439,0,140,160,255,positively charged molecule;"[NH3+]c1cccc(c1)C#N...;name unknown
0.7152,0.3116,0.4647,0,140,160,255,negatively charged molecule;Br2Cu;name unknown
0.6789,0.3746,0.6309,0,140,160,255,positively charged molecule;C5H8N3;4-methylpyrazin-4-ium-2-amine
0.2697,0.8451,0.8037,0,140,160,255,uncharged molecule;C48H45BFeN2P4;name unknown
0.6445,0.3905,0.6166,0,140,160,255,positively charged molecule;C28H22N4O4Pd;name unknown
0.6947,0.4339,0.6302,0,140,160,255,positively charged molecule;C11H13N2O2;[1-hydroxy-3-(1H-indol-3-yl)-1-oxopropan-2-yl]azanium
0.5488,0.4800,0.6575,0,140,160,255,negatively charged molecule;Bi3I11;name unknown
0.8448,0.3792,0.5571,0,140,160,255,positively charged molecule;C12H32CuN4O4;name unknown
0.1777,0.8427,0.7997,0,140,160,255,uncharged molecule;C14H17NO;name unknown
0.6564,0.3811,0.5059,0,140,160,255,positively charged molecule;C20H30Fe;name unknown
0.2735,0.7307,0.7793,0,140,160,255,uncharged molecule;C11H3F9N2;name unknown
0.7129,0.4429,0.6740,0,140,160,255,positively charged molecule;C6H8N4S2;name unknown
0.2729,0.6849,0.9239,0,140,160,255,uncharged molecule;C2H2N4O2;name unknown
0.2473,0.8548,0.7102,0,140,160,255,uncharged molecule;C42H38Cl2N4P2Ru;name unknown
0.2198,0.8402,0.8049,0,140,160,255,uncharged molecule;"CC1(CC(=C(C#N)C(N1)...;name unknown
0.6484,0.3505,0.5303,0,140,160,255,positively charged molecule;C7H13N2;1-ethyl-2-3-dimethylimidazol-3-ium
0.2320,0.7659,0.7690,0,140,160,255,uncharged molecule;C12H10O;4-Phenylphenol
0.3018,0.7900,0.8122,0,140,160,255,uncharged molecule;C36H32I2N2O2Pd;name unknown
0.7557,0.4094,0.5817,0,140,160,255,negatively charged molecule;C7H3ClNO4;4-chloro-2-nitrobenzoate
0.7215,0.4823,0.6767,0,140,160,255,positively charged molecule;C8H12N;1-phenylethylazanium
0.4913,0.5183,0.6339,0,140,160,255,uncharged molecule;C10H12S4;2-(4-5-dimethyl-1-3-dithiol-2-ylidene)-4-5-dimethyl-1-3-dithiole
0.2368,0.8490,0.7317,0,140,160,255,uncharged molecule;C36H30Cl2P2Pd;name unknown
0.1921,0.6598,0.8047,0,140,160,255,uncharged molecule;C7H9N5;9-ethylpurin-6-amine
0.6359,0.2993,0.5350,0,140,160,255,positively charged molecule;"CC(C)(C)N#C[Cr+]123...;name unknown
0.6799,0.4436,0.5967,0,140,160,255,positively charged molecule;CH6N;methylazanium
0.6779,0.4101,0.6877,0,140,160,255,positively charged molecule;H4NO;hydroxyazanium
0.7855,0.3602,0.4720,0,140,160,255,negatively charged molecule;C5HF6N2;name unknown
0.7788,0.5303,0.7702,0,140,160,255,positively charged molecule;C9H12NO;name unknown
0.3107,0.6707,0.7967,0,140,160,255,uncharged molecule;C8H14N2O2;name unknown
0.2921,0.7132,0.7837,0,140,160,255,uncharged molecule;FH;name unknown
